index,type,time,latitude,longitude,accuracy (m),altitude (m),geoid_height (m),speed (m/s),bearing (deg),sat_used,sat_inview,name,desc
1,T,3/8/2019 10:59,30.38480011,78.07444892,17,797,,9.96,171,20,33,20190308-162933,GPS Logger: 20190308-162933
2,T,3/8/2019 10:59,30.38470345,78.07446783,15,797,,10.3,170,22,33,,
3,T,3/8/2019 10:59,30.38456011,78.07447581,15,796,,10.77,172,23,33,,
4,T,3/8/2019 10:59,30.38450234,78.07451185,14,799,,10.33,169,23,33,,
5,T,3/8/2019 10:59,30.38439567,78.07452268,14,797,,9.9,171,23,33,,
6,T,3/8/2019 10:59,30.38429714,78.07454505,14,797,,10.36,169,26,33,,
7,T,3/8/2019 10:59,30.38420298,78.07454728,14,796,,10.27,173,26,33,,
8,T,3/8/2019 10:59,30.38409755,78.07456173,14,797,,10.79,172,26,33,,
9,T,3/8/2019 10:59,30.38399219,78.07457098,14,797,,10.72,175,26,33,,
10,T,3/8/2019 10:59,30.38389034,78.0745714,15,797,,10.78,176,26,33,,
11,T,3/8/2019 10:59,30.38379127,78.07459394,15,796,,10.91,175,26,33,,
12,T,3/8/2019 10:59,30.38367009,78.07460445,15,795,,11.43,175,26,33,,
13,T,3/8/2019 10:59,30.38357501,78.07461232,15,795,,10.9,174,26,33,,
14,T,3/8/2019 10:59,30.38345719,78.07461069,15,796,,10.78,178,26,33,,
15,T,3/8/2019 10:59,30.38335707,78.07462363,15,796,,10.69,177,26,33,,
16,T,3/8/2019 10:59,30.38323575,78.07463792,15,796,,11.24,178,26,33,,
17,T,3/8/2019 10:59,30.38311949,78.07466847,15,794,,11.27,175,26,33,,
18,T,3/8/2019 10:59,30.38299693,78.07467456,17,794,,11.54,175,27,33,,
19,T,3/8/2019 10:59,30.38292553,78.07466754,17,793,,10.68,176,27,33,,
20,T,3/8/2019 10:59,30.3828094,78.07468183,17,792,,11.18,174,28,33,,
21,T,3/8/2019 10:59,30.38270879,78.07470576,17,792,,10.64,175,28,33,,
22,T,3/8/2019 10:59,30.38260731,78.0747313,17,791,,10.16,178,28,33,,
23,T,3/8/2019 10:59,30.382539,78.07471529,17,789,,8.88,188,26,33,,
24,T,3/8/2019 10:59,30.38248494,78.07469904,17,789,,8.4,189,26,33,,
25,T,3/8/2019 10:59,30.38242904,78.07468058,17,788,,7.83,192,25,33,,
26,T,3/8/2019 10:59,30.38235612,78.07469262,17,786,,7.67,190,22,30,,
27,T,3/8/2019 10:59,30.38226035,78.07473515,17,786,,8.08,182,22,33,,
28,T,3/8/2019 11:00,30.38219232,78.0747471,17,787,,8.06,182,22,33,,
29,T,3/8/2019 11:00,30.38214189,78.07475232,17,786,,7.07,183,22,33,,
30,T,3/8/2019 11:00,30.38204698,78.07480903,17,784,,8.15,178,24,33,,
31,T,3/8/2019 11:00,30.38200039,78.07485208,17,784,,8.16,174,24,33,,
32,T,3/8/2019 11:00,30.38193619,78.07485709,18,783,,8.35,174,23,33,,
33,T,3/8/2019 11:00,30.38185786,78.07488381,18,782,,9.04,175,22,33,,
34,T,3/8/2019 11:00,30.38176983,78.07490567,18,787,,9.58,174,23,33,,
35,T,3/8/2019 11:00,30.38166165,78.07493446,18,786,,10.23,172,23,33,,
36,T,3/8/2019 11:00,30.38156307,78.07496198,18,785,,10.4,170,22,33,,
37,T,3/8/2019 11:00,30.38144062,78.0750192,18,785,,11.39,166,22,33,,
38,T,3/8/2019 11:00,30.38136375,78.07504217,18,782,,11.08,167,23,33,,
39,T,3/8/2019 11:00,30.38125896,78.07508115,17,782,,11.29,168,24,33,,
40,T,3/8/2019 11:00,30.38113824,78.0751472,17,781,,12.11,164,24,33,,
41,T,3/8/2019 11:00,30.38101276,78.07518389,17,781,,12.52,162,24,33,,
42,T,3/8/2019 11:00,30.3809332,78.0752278,17,781,,11.93,156,24,33,,
43,T,3/8/2019 11:00,30.38084153,78.07526318,17,781,,11.66,152,25,33,,
44,T,3/8/2019 11:00,30.38075276,78.07534352,17,780,,11.71,147,25,33,,
45,T,3/8/2019 11:00,30.38070159,78.075435,15,780,,10.61,142,25,33,,
46,T,3/8/2019 11:00,30.38061125,78.07550877,17,780,,10.77,143,25,33,,
47,T,3/8/2019 11:00,30.38056815,78.07558884,17,780,,10.45,140,25,33,,
48,T,3/8/2019 11:00,30.38048145,78.07564677,20,780,,10.5,143,25,33,,
49,T,3/8/2019 11:00,30.38040642,78.07569164,21,781,,10.18,145,25,33,,
50,T,3/8/2019 11:00,30.38034155,78.07574819,21,781,,9.89,145,24,33,,
51,T,3/8/2019 11:00,30.38022973,78.07583926,23,781,,11.02,144,24,33,,
52,T,3/8/2019 11:00,30.3801425,78.07586328,23,781,,10.54,149,25,33,,
53,T,3/8/2019 11:00,30.38011839,78.07600592,23,781,,10.81,138,25,33,,
54,T,3/8/2019 11:00,30.37994764,78.07603609,21,781,,11.85,148,25,33,,
55,T,3/8/2019 11:00,30.37977292,78.07610924,20,780,,13.49,150,24,33,,
56,T,3/8/2019 11:00,30.37968201,78.07618154,20,780,,13.27,150,24,33,,
57,T,3/8/2019 11:00,30.37962566,78.07624673,20,780,,12.4,148,25,33,,
58,T,3/8/2019 11:00,30.37952222,78.07626036,20,779,,11.93,154,25,33,,
59,T,3/8/2019 11:00,30.37931043,78.07635573,20,778,,15.06,156,25,33,,
60,T,3/8/2019 11:00,30.37917242,78.07643851,18,775,,15.42,158,25,33,,
61,T,3/8/2019 11:00,30.3790789,78.07648567,18,775,,14.88,162,25,33,,
62,T,3/8/2019 11:00,30.37894437,78.07650759,17,775,,14.72,166,25,33,,
63,T,3/8/2019 11:00,30.37882598,78.07653141,17,775,,14.5,168,25,33,,
64,T,3/8/2019 11:00,30.37865372,78.07658776,17,778,,15.58,170,25,33,,
65,T,3/8/2019 11:00,30.37849805,78.07663572,17,778,,15.93,170,25,33,,
66,T,3/8/2019 11:00,30.37837171,78.07663587,17,779,,14.63,172,25,33,,
67,T,3/8/2019 11:00,30.37826235,78.07663651,17,779,,14.07,175,25,33,,
68,T,3/8/2019 11:00,30.37811566,78.07664739,17,780,,13.9,178,25,33,,
69,T,3/8/2019 11:00,30.3780009,78.07663765,17,780,,12.88,179,26,33,,
70,T,3/8/2019 11:00,30.37791002,78.07663151,17,781,,10.71,178,26,33,,
71,T,3/8/2019 11:00,30.37784328,78.07662672,18,780,,8.89,177,25,33,,
72,T,3/8/2019 11:00,30.37779172,78.07662701,18,780,,6.81,178,25,33,,
73,T,3/8/2019 11:00,30.37774994,78.07662239,18,781,,6.01,178,25,33,,
74,T,3/8/2019 11:00,30.37772216,78.07667529,18,779,,5.41,176,25,33,,
75,T,3/8/2019 11:00,30.37771586,78.07665714,20,778,,4.33,177,25,33,,
76,T,3/8/2019 11:00,30.37779611,78.07663627,18,776,,1.11,178,25,33,,
77,T,3/8/2019 11:00,30.37776877,78.07666303,17,775,,1.58,180,25,33,,
78,T,3/8/2019 11:00,30.37774967,78.07663465,17,776,,2.41,183,25,33,,
79,T,3/8/2019 11:00,30.3777068,78.07660904,15,777,,3.52,185,25,33,,
80,T,3/8/2019 11:00,30.37767006,78.07659984,15,777,,3.69,184,25,33,,
81,T,3/8/2019 11:00,30.37763793,78.07660188,15,778,,3.33,182,25,33,,
82,T,3/8/2019 11:00,30.37761391,78.07660121,15,779,,2.74,180,25,33,,
83,T,3/8/2019 11:00,30.3775891,78.07659744,15,779,,2.91,177,25,33,,
84,T,3/8/2019 11:00,30.37755735,78.07659335,15,779,,3.61,175,25,33,,
85,T,3/8/2019 11:00,30.37752334,78.0765906,15,780,,3.74,173,25,33,,
86,T,3/8/2019 11:00,30.37749607,78.07658863,15,780,,3.58,173,25,33,,
87,T,3/8/2019 11:00,30.37743408,78.07659518,15,779,,5.28,172,24,32,,
88,T,3/8/2019 11:01,30.37738397,78.07659036,15,779,,5.59,174,24,33,,
89,T,3/8/2019 11:01,30.37733231,78.0765868,17,780,,5.93,175,24,33,,
90,T,3/8/2019 11:01,30.37726354,78.07660466,17,780,,6.19,175,24,33,,
91,T,3/8/2019 11:01,30.37721123,78.07659,17,780,,6.65,177,21,31,,
92,T,3/8/2019 11:01,30.37715078,78.07659469,15,780,,6.39,178,22,33,,
93,T,3/8/2019 11:01,30.37708843,78.07658042,15,781,,6.55,183,22,33,,
94,T,3/8/2019 11:01,30.37700424,78.07658834,15,780,,7.42,187,23,33,,
95,T,3/8/2019 11:01,30.37693155,78.07659159,15,781,,8.53,191,23,33,,
96,T,3/8/2019 11:01,30.37681922,78.0765535,15,782,,9.81,196,23,33,,
97,T,3/8/2019 11:01,30.37672005,78.07651731,15,784,,10.33,202,23,33,,
98,T,3/8/2019 11:01,30.37661881,78.07650993,15,783,,10.13,202,23,33,,
99,T,3/8/2019 11:01,30.37652708,78.07647482,17,782,,10.27,205,23,33,,
100,T,3/8/2019 11:01,30.37644535,78.07643905,17,782,,10.23,204,23,33,,
101,T,3/8/2019 11:01,30.3763608,78.07638193,20,781,,10.46,203,23,33,,
102,T,3/8/2019 11:01,30.37624742,78.07632655,20,783,,11.17,203,23,33,,
103,T,3/8/2019 11:01,30.37620503,78.07632565,18,780,,8.92,199,23,33,,
104,T,3/8/2019 11:01,30.37611385,78.07628812,18,781,,9.49,198,23,33,,
105,T,3/8/2019 11:01,30.37603209,78.07626906,20,782,,9.48,197,23,33,,
106,T,3/8/2019 11:01,30.37591449,78.07621837,20,782,,10.94,198,23,33,,
107,T,3/8/2019 11:01,30.37580979,78.0761777,21,783,,11.02,197,23,33,,
108,T,3/8/2019 11:01,30.37567658,78.07618751,18,784,,10.74,186,23,33,,
109,T,3/8/2019 11:01,30.37556479,78.07616157,18,784,,9.95,188,23,33,,
110,T,3/8/2019 11:01,30.37542791,78.07611941,17,785,,11.3,187,23,33,,
111,T,3/8/2019 11:01,30.37533454,78.07611885,17,785,,10.98,187,23,33,,
112,T,3/8/2019 11:01,30.37523114,78.07609333,17,785,,10.64,188,23,33,,
113,T,3/8/2019 11:01,30.37512578,78.07606917,17,787,,10.19,194,24,33,,
114,T,3/8/2019 11:01,30.3750302,78.07605428,17,789,,9.36,191,24,33,,
115,T,3/8/2019 11:01,30.37495921,78.07604107,17,790,,8.03,187,23,33,,
116,T,3/8/2019 11:01,30.37489644,78.07602061,15,790,,7.44,190,23,33,,
117,T,3/8/2019 11:01,30.37485113,78.076021,17,791,,5.56,190,23,33,,
118,T,3/8/2019 11:01,30.37482004,78.07601541,15,793,,3.94,188,23,33,,
119,T,3/8/2019 11:01,30.37479407,78.07601166,15,793,,2.64,186,23,33,,
120,T,3/8/2019 11:01,30.37477448,78.07601688,15,793,,1.49,194,23,33,,
121,T,3/8/2019 11:01,30.37477273,78.07601982,15,793,,0.93,194,23,33,,
122,T,3/8/2019 11:01,30.37475721,78.07602474,17,793,,0.71,194,23,33,,
123,T,3/8/2019 11:01,30.37474371,78.07602862,17,792,,0.69,195,23,33,,
124,T,3/8/2019 11:01,30.37473902,78.0760331,18,793,,0.86,195,23,33,,
125,T,3/8/2019 11:01,30.37472804,78.07604796,18,792,,1.47,195,23,33,,
126,T,3/8/2019 11:01,30.37473169,78.07605207,18,792,,0.69,195,23,33,,
127,T,3/8/2019 11:01,30.37472382,78.07606405,20,791,,1.09,195,23,33,,
128,T,3/8/2019 11:01,30.37472739,78.0760684,18,792,,0.44,196,23,33,,
129,T,3/8/2019 11:01,30.37473581,78.07607058,18,792,,0,,21,32,,
130,T,3/8/2019 11:01,30.37473826,78.07606395,18,792,,0,,21,33,,
131,T,3/8/2019 11:01,30.37473799,78.0760612,17,792,,0,,21,33,,
132,T,3/8/2019 11:01,30.37473531,78.07605234,17,792,,0,,21,33,,
133,T,3/8/2019 11:01,30.374728,78.07604809,17,792,,0,,21,33,,
134,T,3/8/2019 11:01,30.37472187,78.07603608,17,792,,0,,21,33,,
135,T,3/8/2019 11:01,30.37472214,78.07602733,15,792,,0,,20,32,,
136,T,3/8/2019 11:01,30.37467107,78.07600689,15,792,,4.85,197,20,33,,
137,T,3/8/2019 11:01,30.37462039,78.07597937,15,792,,4.58,196,20,33,,
138,T,3/8/2019 11:01,30.37455116,78.07593728,15,793,,5.16,200,20,33,,
139,T,3/8/2019 11:01,30.37450688,78.07590605,15,793,,5.01,198,20,33,,
140,T,3/8/2019 11:01,30.37446867,78.07589202,17,793,,4.88,196,20,33,,
141,T,3/8/2019 11:01,30.3744176,78.07584243,17,794,,5.23,207,20,33,,
142,T,3/8/2019 11:01,30.37435223,78.07582974,17,793,,5.11,203,20,33,,
143,T,3/8/2019 11:01,30.37430892,78.07584011,18,793,,4.06,192,20,33,,
144,T,3/8/2019 11:01,30.37428097,78.07586137,18,792,,2.84,160,20,33,,
145,T,3/8/2019 11:01,30.37420989,78.07594978,18,789,,4.13,152,20,33,,
146,T,3/8/2019 11:01,30.3741515,78.07598502,18,788,,4.63,149,20,33,,
147,T,3/8/2019 11:01,30.3741112,78.07601099,18,788,,4.54,149,20,33,,
148,T,3/8/2019 11:02,30.37411222,78.07604666,17,788,,3.34,134,19,33,,
149,T,3/8/2019 11:02,30.37407056,78.07608214,17,788,,3.31,137,21,33,,
150,T,3/8/2019 11:02,30.37405251,78.07610526,17,787,,2.87,140,21,33,,
151,T,3/8/2019 11:02,30.37407145,78.07612728,17,788,,2.36,124,21,33,,
152,T,3/8/2019 11:02,30.37404523,78.07615325,17,787,,2.56,124,21,33,,
153,T,3/8/2019 11:02,30.37404215,78.07617761,18,787,,2.53,123,21,33,,
154,T,3/8/2019 11:02,30.37405624,78.07615396,17,787,,0.87,123,22,33,,
155,T,3/8/2019 11:02,30.37404288,78.07614964,17,788,,0.55,123,22,33,,
156,T,3/8/2019 11:02,30.37403831,78.07614395,17,787,,0.32,123,22,33,,
157,T,3/8/2019 11:02,30.37405232,78.07614301,17,786,,0.21,123,22,33,,
158,T,3/8/2019 11:02,30.37405687,78.07614148,17,786,,0.22,123,21,32,,
159,T,3/8/2019 11:02,30.37405068,78.07614007,17,787,,0.32,123,21,33,,
160,T,3/8/2019 11:02,30.37404152,78.07613845,17,786,,0.47,123,22,33,,
161,T,3/8/2019 11:02,30.37403759,78.07614893,17,787,,1.33,123,22,33,,
162,T,3/8/2019 11:02,30.37403338,78.07616638,17,786,,2.19,122,23,33,,
163,T,3/8/2019 11:02,30.37402549,78.07619128,17,787,,3.08,120,24,33,,
164,T,3/8/2019 11:02,30.37401688,78.07622424,15,786,,3.65,119,24,33,,
165,T,3/8/2019 11:02,30.37401095,78.07626997,15,786,,4.65,116,23,33,,
166,T,3/8/2019 11:02,30.37402548,78.07633478,15,787,,5.26,102,23,33,,
167,T,3/8/2019 11:02,30.37402141,78.07639764,15,788,,5.74,96,23,33,,
168,T,3/8/2019 11:02,30.37405599,78.07648692,15,787,,6.15,88,23,33,,
169,T,3/8/2019 11:02,30.37404249,78.07654369,15,787,,5.98,81,23,33,,
170,T,3/8/2019 11:02,30.3740596,78.07662952,15,786,,6.56,72,23,33,,
171,T,3/8/2019 11:02,30.37408281,78.07670652,15,784,,6.71,64,23,32,,
172,T,3/8/2019 11:02,30.37407699,78.07674546,15,785,,5.9,60,23,33,,
173,T,3/8/2019 11:02,30.3741599,78.07682136,15,785,,7.93,52,23,33,,
174,T,3/8/2019 11:02,30.37420869,78.07691901,15,786,,8.5,54,23,33,,
175,T,3/8/2019 11:02,30.37423937,78.07696954,15,783,,8.75,57,24,33,,
176,T,3/8/2019 11:02,30.37427862,78.0770335,15,781,,8.95,61,24,33,,
177,T,3/8/2019 11:02,30.37430739,78.07710989,15,781,,9.61,66,24,33,,
178,T,3/8/2019 11:02,30.37433531,78.07720747,15,780,,9.57,72,24,33,,
179,T,3/8/2019 11:02,30.37435233,78.07731534,15,780,,9.7,77,24,33,,
180,T,3/8/2019 11:02,30.37435306,78.07740838,15,780,,9.29,82,24,33,,
181,T,3/8/2019 11:02,30.37435372,78.07753714,15,779,,9.45,89,24,33,,
182,T,3/8/2019 11:02,30.37433698,78.07763041,14,779,,8.97,96,24,33,,
183,T,3/8/2019 11:02,30.37433041,78.07773063,14,779,,8.7,105,24,33,,
184,T,3/8/2019 11:02,30.37430037,78.07782638,14,779,,8.02,116,24,33,,
185,T,3/8/2019 11:02,30.37426893,78.07788943,14,780,,6.7,125,24,33,,
186,T,3/8/2019 11:02,30.37425585,78.07794553,14,781,,5.97,133,24,33,,
187,T,3/8/2019 11:02,30.37421558,78.07799071,14,780,,5.66,142,24,33,,
188,T,3/8/2019 11:02,30.37418533,78.07800843,14,780,,4.21,150,24,33,,
189,T,3/8/2019 11:02,30.37415883,78.07802647,14,779,,3.32,155,24,33,,
190,T,3/8/2019 11:02,30.37414082,78.07801958,15,777,,1.96,157,24,33,,
191,T,3/8/2019 11:02,30.3741405,78.07802084,15,775,,0.63,157,22,33,,
192,T,3/8/2019 11:02,30.37413481,78.07802814,15,775,,0.54,157,22,33,,
193,T,3/8/2019 11:02,30.37412861,78.07801716,15,775,,0.33,158,22,33,,
194,T,3/8/2019 11:02,30.37412686,78.07801172,17,775,,0,,22,33,,
195,T,3/8/2019 11:02,30.3741306,78.07801748,15,774,,0,,23,33,,
196,T,3/8/2019 11:02,30.37412789,78.07801531,15,774,,0,,23,33,,
197,T,3/8/2019 11:02,30.3741224,78.07801287,15,774,,0,,23,33,,
198,T,3/8/2019 11:02,30.37412219,78.07800939,15,774,,0,,23,33,,
199,T,3/8/2019 11:02,30.37411745,78.07801093,15,774,,0,,23,33,,
200,T,3/8/2019 11:02,30.37411492,78.07801002,14,774,,0,,22,33,,
201,T,3/8/2019 11:02,30.37411315,78.07800668,14,774,,0,,22,33,,
202,T,3/8/2019 11:02,30.37411033,78.07800396,14,774,,0,,22,33,,
203,T,3/8/2019 11:02,30.37410841,78.07799942,14,774,,0,,22,33,,
204,T,3/8/2019 11:02,30.3741077,78.07799809,14,774,,0,,22,33,,
205,T,3/8/2019 11:02,30.37410768,78.07799707,14,774,,0,,22,33,,
206,T,3/8/2019 11:02,30.37410751,78.07799686,14,774,,0,,22,33,,
207,T,3/8/2019 11:02,30.37408981,78.07799785,14,774,,1.23,168,22,33,,
208,T,3/8/2019 11:03,30.37406749,78.07800598,14,774,,2.13,172,22,33,,
209,T,3/8/2019 11:03,30.37403712,78.07801173,14,774,,3.11,176,22,33,,
210,T,3/8/2019 11:03,30.37399653,78.07802165,14,774,,4.04,178,24,33,,
211,T,3/8/2019 11:03,30.37394959,78.07802838,14,774,,4.94,182,23,33,,
212,T,3/8/2019 11:03,30.37390602,78.07804761,14,773,,5.38,182,23,33,,
213,T,3/8/2019 11:03,30.37383649,78.07805922,14,773,,5.83,185,23,33,,
214,T,3/8/2019 11:03,30.37378979,78.07805545,14,772,,5.42,189,23,33,,
215,T,3/8/2019 11:03,30.37373985,78.07804072,14,772,,5.16,193,23,33,,
216,T,3/8/2019 11:03,30.37369152,78.07801429,14,773,,5.08,198,23,33,,
217,T,3/8/2019 11:03,30.37363808,78.07799379,14,773,,4.75,202,23,33,,
218,T,3/8/2019 11:03,30.3735914,78.07798117,14,773,,4.94,205,23,33,,
219,T,3/8/2019 11:03,30.37354705,78.07797358,15,773,,5.7,205,23,33,,
220,T,3/8/2019 11:03,30.37349636,78.07795125,15,773,,6.21,205,23,33,,
221,T,3/8/2019 11:03,30.37344824,78.07791719,15,774,,6.47,206,24,33,,
222,T,3/8/2019 11:03,30.37338927,78.07789381,15,774,,6.82,204,24,33,,
223,T,3/8/2019 11:03,30.37333887,78.07786544,17,773,,6.87,205,24,33,,
224,T,3/8/2019 11:03,30.37327879,78.07783511,18,774,,6.97,206,24,33,,
225,T,3/8/2019 11:03,30.37321893,78.07780109,17,775,,6.98,207,24,33,,
226,T,3/8/2019 11:03,30.37315834,78.07779506,17,776,,6.81,206,24,33,,
227,T,3/8/2019 11:03,30.3730795,78.07775764,17,776,,6.93,206,24,33,,
228,T,3/8/2019 11:03,30.37304231,78.07770856,15,778,,5.89,205,22,32,,
229,T,3/8/2019 11:03,30.37298032,78.07772057,15,775,,5.74,201,22,33,,
230,T,3/8/2019 11:03,30.37294481,78.07769285,17,776,,5.52,203,22,33,,
231,T,3/8/2019 11:03,30.37287134,78.0776794,17,775,,5.95,201,22,33,,
232,T,3/8/2019 11:03,30.37281415,78.07763508,17,776,,6.3,202,21,33,,
233,T,3/8/2019 11:03,30.37276551,78.07759327,17,777,,6.59,201,21,33,,
234,T,3/8/2019 11:03,30.37271928,78.0775427,17,777,,6.78,202,21,33,,
235,T,3/8/2019 11:03,30.37266002,78.07750402,17,779,,7.28,200,22,33,,
236,T,3/8/2019 11:03,30.3725818,78.07749095,17,781,,7.71,196,22,33,,
237,T,3/8/2019 11:03,30.37249275,78.07745091,17,783,,8.41,193,22,33,,
238,T,3/8/2019 11:03,30.37242201,78.07748511,17,778,,8.5,188,22,33,,
239,T,3/8/2019 11:03,30.37235069,78.07748424,17,778,,8.31,183,22,33,,
240,T,3/8/2019 11:03,30.37228324,78.07748837,17,779,,7.63,182,22,33,,
241,T,3/8/2019 11:03,30.37221174,78.07748848,17,780,,7.19,181,22,33,,
242,T,3/8/2019 11:03,30.37212072,78.07746712,17,784,,7.25,182,22,33,,
243,T,3/8/2019 11:03,30.37204494,78.07745146,17,785,,7.8,183,21,32,,
244,T,3/8/2019 11:03,30.37199048,78.07745884,17,783,,7.48,183,21,33,,
245,T,3/8/2019 11:03,30.37191531,78.07744316,17,784,,7.28,182,21,33,,
246,T,3/8/2019 11:03,30.37185683,78.07743429,17,783,,6.75,180,21,33,,
247,T,3/8/2019 11:03,30.3718131,78.07745857,17,781,,6.11,176,21,33,,
248,T,3/8/2019 11:03,30.37176903,78.07746896,17,781,,5.24,174,21,33,,
249,T,3/8/2019 11:03,30.37172332,78.07746663,17,782,,3.79,172,21,33,,
250,T,3/8/2019 11:03,30.37169279,78.0774652,15,783,,2.73,171,21,33,,
251,T,3/8/2019 11:03,30.37166527,78.07746241,15,784,,2.43,172,20,33,,
252,T,3/8/2019 11:03,30.37163511,78.07746632,15,786,,2.37,172,20,33,,
253,T,3/8/2019 11:03,30.37161306,78.0774769,15,786,,2.7,171,21,33,,
254,T,3/8/2019 11:03,30.37158929,78.07748104,15,787,,2.39,171,21,33,,
255,T,3/8/2019 11:03,30.37157061,78.07748605,15,786,,2.64,173,21,33,,
256,T,3/8/2019 11:03,30.37156106,78.07750332,15,784,,2.49,177,21,33,,
257,T,3/8/2019 11:03,30.37154043,78.07750691,15,784,,2.73,184,22,33,,
258,T,3/8/2019 11:03,30.37151372,78.07750445,15,784,,3.01,193,22,33,,
259,T,3/8/2019 11:03,30.37148456,78.07749578,15,783,,3.34,204,22,33,,
260,T,3/8/2019 11:03,30.3714659,78.07748518,15,783,,2,212,22,33,,
261,T,3/8/2019 11:03,30.37145126,78.07747047,15,783,,1.78,216,22,33,,
262,T,3/8/2019 11:03,30.37143808,78.07745767,15,783,,1.91,217,21,33,,
263,T,3/8/2019 11:03,30.37143522,78.07744238,15,782,,2.16,218,22,33,,
264,T,3/8/2019 11:03,30.37141867,78.07742778,15,782,,1.72,219,22,33,,
265,T,3/8/2019 11:03,30.37141889,78.07742903,15,781,,0.5,222,22,33,,
266,T,3/8/2019 11:03,30.37141083,78.07742412,15,782,,0.19,223,22,33,,
267,T,3/8/2019 11:03,30.37141196,78.07742023,17,782,,0.39,224,22,33,,
268,T,3/8/2019 11:04,30.3714075,78.07742425,17,782,,0.38,223,22,33,,
269,T,3/8/2019 11:04,30.3714032,78.07742028,17,783,,0.26,223,22,33,,
