index,type,time,latitude,longitude,accuracy (m),altitude (m),geoid_height (m),speed (m/s),bearing (deg),sat_used,sat_inview,name,desc
270,T,3/8/2019 11:04,30.37140516,78.07741147,17,783,,0.27,224,22,33,,
271,T,3/8/2019 11:04,30.37140519,78.07741798,17,783,,0,,22,33,,
272,T,3/8/2019 11:04,30.37140829,78.07742028,17,782,,0.18,223,22,33,,
273,T,3/8/2019 11:04,30.37140547,78.07741877,15,782,,0,,22,33,,
274,T,3/8/2019 11:04,30.37140568,78.07744123,17,780,,0,,22,33,,
275,T,3/8/2019 11:04,30.37140673,78.07742861,15,780,,0.34,226,22,33,,
276,T,3/8/2019 11:04,30.37139987,78.07742108,15,780,,1.2,226,22,33,,
277,T,3/8/2019 11:04,30.37138237,78.07740099,17,781,,2.28,228,22,33,,
278,T,3/8/2019 11:04,30.37135963,78.07738295,17,781,,2.97,230,22,33,,
279,T,3/8/2019 11:04,30.37132691,78.07734962,17,781,,3.12,230,22,33,,
280,T,3/8/2019 11:04,30.37129283,78.07730268,17,781,,3.96,229,22,33,,
281,T,3/8/2019 11:04,30.37125844,78.07727654,17,780,,3.99,229,22,33,,
282,T,3/8/2019 11:04,30.37123942,78.07723558,15,780,,4.26,228,23,33,,
283,T,3/8/2019 11:04,30.3712145,78.07721016,15,780,,4.56,227,23,33,,
284,T,3/8/2019 11:04,30.37118538,78.07715163,15,781,,5.95,228,23,33,,
285,T,3/8/2019 11:04,30.37114683,78.07710412,17,781,,6.97,231,23,33,,
286,T,3/8/2019 11:04,30.37110828,78.07704735,17,780,,7.8,228,23,33,,
287,T,3/8/2019 11:04,30.371056,78.07699654,17,778,,8.26,224,23,33,,
288,T,3/8/2019 11:04,30.37099705,78.07692684,17,778,,8.95,223,23,33,,
289,T,3/8/2019 11:04,30.37094588,78.07685784,17,778,,9.95,223,23,33,,
290,T,3/8/2019 11:04,30.37087375,78.07677817,17,777,,10.89,222,23,33,,
291,T,3/8/2019 11:04,30.37079643,78.07669757,15,777,,11.61,224,23,33,,
292,T,3/8/2019 11:04,30.37072001,78.07661518,15,776,,12.21,224,23,33,,
293,T,3/8/2019 11:04,30.37063976,78.0765415,15,774,,12.96,223,23,33,,
294,T,3/8/2019 11:04,30.37055588,78.07644574,15,774,,13.79,223,23,33,,
295,T,3/8/2019 11:04,30.37046697,78.07633266,15,773,,14.33,225,23,33,,
296,T,3/8/2019 11:04,30.37037483,78.0762194,15,772,,14.96,226,23,33,,
297,T,3/8/2019 11:04,30.37028214,78.07611095,17,771,,15.57,226,23,33,,
298,T,3/8/2019 11:04,30.3701834,78.07598082,18,770,,16.34,228,23,33,,
299,T,3/8/2019 11:04,30.37009352,78.07585824,18,769,,16.19,230,22,32,,
300,T,3/8/2019 11:04,30.3700075,78.07573006,20,769,,15.64,230,22,33,,
301,T,3/8/2019 11:04,30.36991572,78.07559887,20,768,,14.78,228,22,33,,
302,T,3/8/2019 11:04,30.36982675,78.07548532,21,767,,14.7,226,22,33,,
303,T,3/8/2019 11:04,30.36973946,78.07538758,20,765,,14.15,226,22,33,,
304,T,3/8/2019 11:04,30.36965623,78.07529927,21,765,,13,224,22,33,,
305,T,3/8/2019 11:04,30.3695695,78.07519704,21,764,,12.64,221,22,33,,
306,T,3/8/2019 11:04,30.3694948,78.07512092,21,764,,12.16,220,22,33,,
307,T,3/8/2019 11:04,30.36940947,78.07503213,20,763,,11.68,221,22,33,,
308,T,3/8/2019 11:04,30.36933239,78.07494834,20,762,,11.85,221,22,33,,
309,T,3/8/2019 11:04,30.36925259,78.07483674,18,763,,11.78,222,21,33,,
310,T,3/8/2019 11:04,30.36917999,78.07476258,18,762,,11.8,221,21,33,,
311,T,3/8/2019 11:04,30.3691078,78.07468498,18,762,,11.27,221,20,33,,
312,T,3/8/2019 11:04,30.36902624,78.07459231,17,761,,10.67,224,20,33,,
313,T,3/8/2019 11:04,30.36896369,78.0745193,18,761,,10.52,224,19,33,,
314,T,3/8/2019 11:04,30.36890122,78.0744503,18,760,,10.05,224,19,33,,
315,T,3/8/2019 11:04,30.36883425,78.07434279,18,763,,10.63,225,18,33,,
316,T,3/8/2019 11:04,30.36877451,78.07428319,17,762,,10.45,228,18,33,,
317,T,3/8/2019 11:04,30.3687186,78.07421608,17,760,,9.84,234,18,33,,
318,T,3/8/2019 11:04,30.36866899,78.0741222,17,759,,10.22,242,18,33,,
319,T,3/8/2019 11:04,30.36862544,78.07401374,17,760,,10.45,246,17,33,,
320,T,3/8/2019 11:04,30.36858098,78.0738873,17,760,,10.49,246,17,33,,
321,T,3/8/2019 11:04,30.36854415,78.07379412,17,759,,10.38,245,17,33,,
322,T,3/8/2019 11:04,30.3685083,78.07371047,15,758,,10.1,243,18,33,,
323,T,3/8/2019 11:04,30.36846686,78.07361636,17,758,,9.62,242,18,33,,
324,T,3/8/2019 11:04,30.36842789,78.07353087,17,758,,8.51,240,18,33,,
325,T,3/8/2019 11:04,30.36839682,78.0734624,17,759,,7.65,243,19,33,,
326,T,3/8/2019 11:04,30.36836361,78.07339983,18,757,,6.25,237,19,33,,
327,T,3/8/2019 11:04,30.36834085,78.07335761,18,757,,4.72,233,19,33,,
328,T,3/8/2019 11:05,30.36832644,78.07333151,18,757,,3.12,231,19,33,,
329,T,3/8/2019 11:05,30.36831976,78.07331496,20,757,,1.96,231,19,33,,
330,T,3/8/2019 11:05,30.36828608,78.07326954,17,758,,1.49,231,18,33,,
331,T,3/8/2019 11:05,30.36828182,78.07326686,18,756,,0.2,231,19,33,,
332,T,3/8/2019 11:05,30.36827414,78.07325765,18,756,,0.44,232,20,33,,
333,T,3/8/2019 11:05,30.36826546,78.0732507,17,756,,0.16,232,20,33,,
334,T,3/8/2019 11:05,30.36825528,78.07323539,17,756,,1.06,228,20,33,,
335,T,3/8/2019 11:05,30.36824222,78.07321233,17,758,,2.63,228,21,33,,
336,T,3/8/2019 11:05,30.36821034,78.07317831,17,757,,4.81,229,21,33,,
337,T,3/8/2019 11:05,30.36817685,78.07313774,17,756,,5.94,230,21,33,,
338,T,3/8/2019 11:05,30.36813389,78.07307639,17,756,,7.25,229,21,33,,
339,T,3/8/2019 11:05,30.36810213,78.07302864,17,755,,7.47,227,21,33,,
340,T,3/8/2019 11:05,30.36804034,78.07295341,17,755,,8.79,226,21,33,,
341,T,3/8/2019 11:05,30.36797711,78.0728815,17,755,,9.72,224,21,33,,
342,T,3/8/2019 11:05,30.36791041,78.07281092,17,754,,10.83,223,20,33,,
343,T,3/8/2019 11:05,30.36786494,78.07275241,17,754,,11.06,223,20,33,,
344,T,3/8/2019 11:05,30.36778485,78.07267527,18,754,,11.85,223,21,33,,
345,T,3/8/2019 11:05,30.36770528,78.07260156,18,753,,11.83,222,21,33,,
346,T,3/8/2019 11:05,30.36762438,78.07252674,18,752,,10.76,220,21,33,,
347,T,3/8/2019 11:05,30.36755082,78.07245588,17,752,,9.58,219,21,33,,
348,T,3/8/2019 11:05,30.3674896,78.07239383,17,750,,7.52,219,21,33,,
349,T,3/8/2019 11:05,30.36745028,78.07235525,17,749,,5.63,219,21,33,,
350,T,3/8/2019 11:05,30.36741955,78.07232919,17,748,,3.77,218,21,33,,
351,T,3/8/2019 11:05,30.36740103,78.07231418,18,747,,2.61,216,21,33,,
352,T,3/8/2019 11:05,30.36737474,78.0722921,18,746,,2.96,215,21,33,,
353,T,3/8/2019 11:05,30.36734507,78.07226785,18,746,,3.94,215,21,33,,
354,T,3/8/2019 11:05,30.36730851,78.07222989,17,746,,5.46,217,20,33,,
355,T,3/8/2019 11:05,30.36726695,78.07218581,17,746,,6.68,218,20,33,,
356,T,3/8/2019 11:05,30.36721215,78.07212846,17,746,,7.81,219,20,33,,
357,T,3/8/2019 11:05,30.36715418,78.07207227,17,746,,8.09,220,21,33,,
358,T,3/8/2019 11:05,30.36709148,78.07201462,18,746,,8.59,217,21,33,,
359,T,3/8/2019 11:05,30.36703249,78.07196207,17,745,,9.58,216,20,32,,
360,T,3/8/2019 11:05,30.36695452,78.07189759,17,745,,10.32,215,20,33,,
361,T,3/8/2019 11:05,30.36688693,78.07182949,17,744,,10.34,216,20,33,,
362,T,3/8/2019 11:05,30.36681758,78.07177357,17,743,,10.42,217,20,33,,
363,T,3/8/2019 11:05,30.36673506,78.07169032,17,745,,10.79,218,19,33,,
364,T,3/8/2019 11:05,30.36665712,78.07161202,17,745,,10.64,218,19,33,,
365,T,3/8/2019 11:05,30.36657574,78.07154714,15,744,,10.56,219,19,33,,
366,T,3/8/2019 11:05,30.36650441,78.07148839,15,742,,10.48,217,19,33,,
367,T,3/8/2019 11:05,30.36642556,78.07141628,15,742,,10.47,217,19,33,,
368,T,3/8/2019 11:05,30.36634258,78.07134209,17,742,,10.54,217,19,33,,
369,T,3/8/2019 11:05,30.3662666,78.07126497,17,742,,10.84,217,19,33,,
370,T,3/8/2019 11:05,30.36617967,78.07120696,17,742,,10.79,215,19,33,,
371,T,3/8/2019 11:05,30.36610401,78.07114048,17,742,,10.07,215,19,33,,
372,T,3/8/2019 11:05,30.36603147,78.07107479,17,743,,8.96,217,19,33,,
373,T,3/8/2019 11:05,30.3659633,78.07101555,17,743,,8.66,217,20,33,,
374,T,3/8/2019 11:05,30.36590212,78.07096324,17,742,,8.02,217,20,33,,
375,T,3/8/2019 11:05,30.36585203,78.07091323,17,742,,7.36,218,19,33,,
376,T,3/8/2019 11:05,30.36580052,78.07086913,17,742,,6.88,217,19,33,,
377,T,3/8/2019 11:05,30.36575034,78.07082046,15,742,,6.89,217,19,33,,
378,T,3/8/2019 11:05,30.36570417,78.07078034,15,741,,6.91,216,19,33,,
379,T,3/8/2019 11:05,30.36565467,78.07073507,15,741,,6.76,217,19,33,,
380,T,3/8/2019 11:05,30.36560465,78.07068941,15,741,,6.52,218,19,33,,
381,T,3/8/2019 11:05,30.36555774,78.07064863,17,741,,6.11,217,18,32,,
382,T,3/8/2019 11:05,30.36551295,78.07061309,17,741,,6.03,215,18,33,,
383,T,3/8/2019 11:05,30.36545659,78.07058003,17,739,,7.02,214,18,33,,
384,T,3/8/2019 11:05,30.36539599,78.07054207,17,738,,7.9,212,17,33,,
385,T,3/8/2019 11:05,30.36532607,78.070482,17,739,,8.31,213,17,33,,
386,T,3/8/2019 11:05,30.36525675,78.0704314,17,737,,8.7,211,19,33,,
387,T,3/8/2019 11:05,30.36519231,78.07038552,17,737,,8.53,211,19,33,,
388,T,3/8/2019 11:06,30.36512183,78.07033929,17,737,,8.54,209,20,33,,
389,T,3/8/2019 11:06,30.36504484,78.07029776,15,737,,8.53,207,20,33,,
390,T,3/8/2019 11:06,30.36497684,78.07025472,15,737,,7.81,207,21,33,,
391,T,3/8/2019 11:06,30.36492054,78.07020638,15,737,,6.69,210,21,33,,
392,T,3/8/2019 11:06,30.36486929,78.07017475,15,738,,5.74,212,21,33,,
393,T,3/8/2019 11:06,30.36483145,78.07014244,15,737,,4.99,213,21,33,,
394,T,3/8/2019 11:06,30.36480108,78.07011516,15,737,,3.69,214,21,32,,
395,T,3/8/2019 11:06,30.36478442,78.07010073,15,737,,2.15,214,21,32,,
396,T,3/8/2019 11:06,30.36477042,78.07008957,15,737,,1.29,214,22,32,,
397,T,3/8/2019 11:06,30.36476519,78.07008206,15,737,,0.54,214,22,32,,
398,T,3/8/2019 11:06,30.36475602,78.07007342,15,737,,0.57,214,22,32,,
399,T,3/8/2019 11:06,30.36474678,78.0700677,15,737,,1.28,214,21,32,,
400,T,3/8/2019 11:06,30.36473113,78.07005108,15,737,,2.53,215,21,32,,
401,T,3/8/2019 11:06,30.36470569,78.07003203,15,736,,3.82,215,22,32,,
402,T,3/8/2019 11:06,30.36466989,78.07000002,15,736,,4.98,215,21,32,,
403,T,3/8/2019 11:06,30.36462377,78.06996567,15,736,,6.24,216,21,32,,
404,T,3/8/2019 11:06,30.36457919,78.06992829,15,735,,6.65,217,21,32,,
405,T,3/8/2019 11:06,30.36452751,78.06988664,15,735,,6.73,218,21,32,,
406,T,3/8/2019 11:06,30.36447956,78.06983974,15,736,,6.61,218,21,32,,
407,T,3/8/2019 11:06,30.36443925,78.06980195,15,735,,5.83,218,21,32,,
408,T,3/8/2019 11:06,30.36439564,78.06976141,15,735,,4.78,217,22,32,,
409,T,3/8/2019 11:06,30.3643614,78.06973352,15,735,,3.66,216,22,32,,
410,T,3/8/2019 11:06,30.36434272,78.06971783,15,734,,3.04,214,22,32,,
411,T,3/8/2019 11:06,30.36431602,78.06969555,15,735,,2.89,213,22,32,,
412,T,3/8/2019 11:06,30.36428927,78.06967873,15,736,,3.28,212,21,32,,
413,T,3/8/2019 11:06,30.36425709,78.06965645,15,736,,4.31,213,21,32,,
414,T,3/8/2019 11:06,30.36422242,78.06962674,15,736,,5.3,214,21,32,,
415,T,3/8/2019 11:06,30.36418037,78.06959236,15,736,,6.26,216,22,32,,
416,T,3/8/2019 11:06,30.36413135,78.0695531,15,735,,6.67,217,22,32,,
417,T,3/8/2019 11:06,30.36408082,78.06950761,17,735,,6.8,216,22,32,,
418,T,3/8/2019 11:06,30.36402868,78.06946448,15,735,,6.61,214,22,32,,
419,T,3/8/2019 11:06,30.36398837,78.06942477,17,735,,5.48,213,22,32,,
420,T,3/8/2019 11:06,30.36395326,78.06939421,17,735,,4.11,213,22,32,,
421,T,3/8/2019 11:06,30.36392981,78.06937975,17,735,,2.59,213,22,32,,
422,T,3/8/2019 11:06,30.36391279,78.06936434,17,735,,1.32,216,22,32,,
423,T,3/8/2019 11:06,30.36389962,78.06935478,17,736,,0.41,215,22,32,,
424,T,3/8/2019 11:06,30.36389681,78.06934782,17,737,,0,,22,32,,
425,T,3/8/2019 11:06,30.3638964,78.06934596,17,737,,0,,22,32,,
426,T,3/8/2019 11:06,30.36389435,78.06934394,17,737,,0,,22,32,,
427,T,3/8/2019 11:06,30.3638925,78.06935125,17,737,,0,,22,32,,
428,T,3/8/2019 11:06,30.36388612,78.06934062,15,737,,0.17,215,22,32,,
429,T,3/8/2019 11:06,30.36388698,78.06933416,15,737,,0,,22,32,,
430,T,3/8/2019 11:06,30.36388393,78.06932817,15,738,,0.16,216,22,32,,
431,T,3/8/2019 11:06,30.36388074,78.0693223,15,737,,0.69,216,22,32,,
432,T,3/8/2019 11:06,30.36386929,78.06930933,15,738,,1.68,217,22,32,,
433,T,3/8/2019 11:06,30.36385377,78.06929758,15,737,,2.86,218,22,32,,
434,T,3/8/2019 11:06,30.36383182,78.06927504,15,736,,3.65,220,22,32,,
435,T,3/8/2019 11:06,30.36380481,78.06924958,15,737,,3.74,221,22,32,,
436,T,3/8/2019 11:06,30.36378323,78.0692202,15,737,,2.87,221,22,32,,
437,T,3/8/2019 11:06,30.36376931,78.06920393,15,737,,1.52,222,22,32,,
438,T,3/8/2019 11:06,30.36376782,78.06919015,15,736,,0.84,222,22,32,,
439,T,3/8/2019 11:06,30.36376048,78.06918223,15,736,,0.93,226,22,31,,
440,T,3/8/2019 11:06,30.36375078,78.06917132,15,737,,1.43,222,22,31,,
441,T,3/8/2019 11:06,30.36373406,78.06915393,17,737,,2.09,219,22,31,,
442,T,3/8/2019 11:06,30.36371151,78.06912938,15,738,,3.44,214,21,31,,
443,T,3/8/2019 11:06,30.36367282,78.06910256,15,738,,4.65,213,21,31,,
444,T,3/8/2019 11:06,30.36363784,78.06907792,15,737,,5.63,215,21,31,,
445,T,3/8/2019 11:06,30.36359467,78.06904081,15,736,,5.99,217,21,31,,
446,T,3/8/2019 11:06,30.36355258,78.06899614,15,736,,6.19,219,21,31,,
447,T,3/8/2019 11:06,30.363511,78.06894522,15,736,,7.07,220,21,31,,
448,T,3/8/2019 11:07,30.3634564,78.06888973,15,736,,7.95,220,21,31,,
449,T,3/8/2019 11:07,30.36340187,78.06883619,15,736,,8.83,221,21,31,,
450,T,3/8/2019 11:07,30.36333688,78.06877386,17,736,,9.54,219,21,31,,
451,T,3/8/2019 11:07,30.36326583,78.06870708,18,736,,10.06,218,21,31,,
452,T,3/8/2019 11:07,30.36319607,78.06863769,18,735,,10.15,217,21,31,,
453,T,3/8/2019 11:07,30.36311429,78.06857134,17,734,,10.24,216,21,31,,
454,T,3/8/2019 11:07,30.36304138,78.06851129,17,734,,10.08,215,21,31,,
455,T,3/8/2019 11:07,30.3629702,78.06845312,17,733,,9.92,214,21,31,,
456,T,3/8/2019 11:07,30.36289516,78.06840122,17,732,,9.33,211,21,31,,
457,T,3/8/2019 11:07,30.36281161,78.06832709,17,732,,9.02,210,21,31,,
458,T,3/8/2019 11:07,30.36273926,78.06827661,17,732,,8.46,208,21,31,,
459,T,3/8/2019 11:07,30.36267492,78.0682461,15,731,,7.5,203,22,31,,
460,T,3/8/2019 11:07,30.36262462,78.06823416,15,729,,6.26,201,22,31,,
461,T,3/8/2019 11:07,30.3625916,78.06822219,15,727,,4.61,202,21,31,,
462,T,3/8/2019 11:07,30.36255979,78.06820001,15,727,,3.26,204,21,31,,
463,T,3/8/2019 11:07,30.36253892,78.06818685,17,727,,1.84,206,21,31,,
464,T,3/8/2019 11:07,30.36253131,78.06818202,17,726,,0.47,207,21,31,,
465,T,3/8/2019 11:07,30.36252239,78.06816981,15,728,,0,,21,31,,
466,T,3/8/2019 11:07,30.36252244,78.06816947,15,727,,0,,21,31,,
467,T,3/8/2019 11:07,30.36252217,78.0681683,15,727,,0,,21,31,,
468,T,3/8/2019 11:07,30.36252081,78.06815962,15,727,,0,,21,31,,
469,T,3/8/2019 11:07,30.36251686,78.06815265,17,727,,0,,21,31,,
470,T,3/8/2019 11:07,30.36251263,78.06814692,15,730,,0,,21,31,,
471,T,3/8/2019 11:07,30.3625119,78.06814159,15,731,,0,,21,31,,
472,T,3/8/2019 11:07,30.36251142,78.06814316,15,730,,0,,21,31,,
473,T,3/8/2019 11:07,30.36250971,78.06813918,15,731,,0,,21,31,,
474,T,3/8/2019 11:07,30.36250717,78.06813679,15,731,,0,,21,31,,
475,T,3/8/2019 11:07,30.36250617,78.06813812,15,731,,0,,21,31,,
476,T,3/8/2019 11:07,30.36250427,78.06813483,15,732,,0,,22,31,,
477,T,3/8/2019 11:07,30.36250414,78.06813414,14,732,,0,,22,31,,
478,T,3/8/2019 11:07,30.36250366,78.06813294,15,732,,0,,22,31,,
479,T,3/8/2019 11:07,30.36250103,78.06813323,14,732,,0.2,210,22,31,,
480,T,3/8/2019 11:07,30.36249572,78.06813022,14,732,,0.85,210,22,31,,
481,T,3/8/2019 11:07,30.36248829,78.06812312,14,732,,1.06,212,22,31,,
482,T,3/8/2019 11:07,30.36248111,78.06811698,14,732,,1.09,214,22,31,,
483,T,3/8/2019 11:07,30.36247335,78.0681097,14,732,,0.93,217,22,31,,
484,T,3/8/2019 11:07,30.36245866,78.06809578,14,733,,1.28,220,22,31,,
485,T,3/8/2019 11:07,30.36244794,78.06808362,14,733,,1.66,221,21,31,,
486,T,3/8/2019 11:07,30.36243528,78.06807061,14,733,,2.22,222,21,31,,
487,T,3/8/2019 11:07,30.36241741,78.06805679,15,733,,2.58,220,22,31,,
488,T,3/8/2019 11:07,30.36239032,78.0680341,15,733,,3.01,214,22,31,,
489,T,3/8/2019 11:07,30.36235098,78.06801405,15,733,,3.87,206,23,31,,
490,T,3/8/2019 11:07,30.36230304,78.06799148,15,733,,4.4,204,23,31,,
491,T,3/8/2019 11:07,30.36225305,78.0679684,33,733,,6.48,203,23,30,,
492,T,3/8/2019 11:07,30.3621951,78.06794897,33,733,,6.58,203,23,30,,
493,T,3/8/2019 11:07,30.36212847,78.06791341,17,733,,7.33,202,23,30,,
494,T,3/8/2019 11:07,30.36207431,78.06788775,15,733,,7.77,202,23,30,,
495,T,3/8/2019 11:07,30.36200536,78.06785445,17,734,,8.33,202,23,30,,
496,T,3/8/2019 11:07,30.36192013,78.0678354,15,732,,8.86,201,23,30,,
497,T,3/8/2019 11:07,30.36184559,78.06779889,15,732,,9,201,23,30,,
498,T,3/8/2019 11:07,30.36176669,78.06775277,15,732,,9.02,202,22,31,,
499,T,3/8/2019 11:07,30.36167715,78.06770665,15,733,,8.96,203,22,31,,
500,T,3/8/2019 11:07,30.36160395,78.06766471,15,732,,9.18,204,22,31,,
501,T,3/8/2019 11:07,30.36151833,78.06763049,15,732,,9.8,203,22,31,,
502,T,3/8/2019 11:07,30.36143396,78.06758995,15,732,,10.47,200,22,31,,
503,T,3/8/2019 11:07,30.36135388,78.06756432,15,730,,9.98,197,21,31,,
504,T,3/8/2019 11:07,30.36127322,78.06753097,15,730,,8.85,196,21,31,,
505,T,3/8/2019 11:07,30.36119389,78.0675075,15,730,,8.82,195,22,31,,
506,T,3/8/2019 11:07,30.3611175,78.06748116,15,730,,8.59,194,22,32,,
507,T,3/8/2019 11:07,30.36104718,78.06745887,15,730,,7.86,192,21,32,,
508,T,3/8/2019 11:08,30.36097705,78.0674505,15,729,,7.61,191,21,32,,
509,T,3/8/2019 11:08,30.36090063,78.0674394,15,729,,8.34,190,21,32,,
510,T,3/8/2019 11:08,30.36082509,78.06742413,15,728,,9.14,189,21,32,,
511,T,3/8/2019 11:08,30.36073826,78.06740818,15,728,,9.69,187,19,32,,
512,T,3/8/2019 11:08,30.36064968,78.06739466,15,728,,9.69,186,19,32,,
513,T,3/8/2019 11:08,30.36057672,78.06738974,15,726,,8.18,186,19,32,,
514,T,3/8/2019 11:08,30.36050669,78.06737489,14,727,,6.91,185,19,32,,
515,T,3/8/2019 11:08,30.36045775,78.06736957,14,727,,5.41,183,19,32,,
516,T,3/8/2019 11:08,30.36041377,78.06736716,15,726,,4.48,180,21,32,,
517,T,3/8/2019 11:08,30.3603747,78.06736758,14,725,,3.78,176,21,32,,
518,T,3/8/2019 11:08,30.36034212,78.06736899,14,726,,3.16,173,21,32,,
519,T,3/8/2019 11:08,30.3603012,78.06736687,14,728,,2.87,171,22,32,,
520,T,3/8/2019 11:08,30.36028188,78.06737503,14,728,,2.13,173,22,32,,
521,T,3/8/2019 11:08,30.36027032,78.06737193,14,729,,1.1,177,23,32,,
522,T,3/8/2019 11:08,30.36026367,78.06737482,14,729,,0.49,178,23,32,,
523,T,3/8/2019 11:08,30.3602621,78.06737668,14,729,,0.17,180,23,32,,
524,T,3/8/2019 11:08,30.36025528,78.0673695,14,731,,0,,23,32,,
525,T,3/8/2019 11:08,30.36025209,78.0673683,14,731,,0.17,179,23,32,,
526,T,3/8/2019 11:08,30.36025382,78.06737163,14,731,,0.26,179,23,32,,
527,T,3/8/2019 11:08,30.3602449,78.06737368,14,731,,0.98,180,23,32,,
528,T,3/8/2019 11:08,30.36023482,78.06737287,14,731,,1.7,181,23,32,,
529,T,3/8/2019 11:08,30.36021394,78.06737296,14,731,,2.85,180,23,32,,
530,T,3/8/2019 11:08,30.36018048,78.06737226,14,732,,3.4,180,23,32,,
531,T,3/8/2019 11:08,30.3601421,78.06736958,14,732,,4.33,182,23,32,,
532,T,3/8/2019 11:08,30.36009276,78.06736157,14,732,,5.68,183,23,32,,
533,T,3/8/2019 11:08,30.36003387,78.06735055,14,731,,6.74,186,23,32,,
534,T,3/8/2019 11:08,30.3599765,78.06734104,14,731,,6.88,189,23,32,,
535,T,3/8/2019 11:08,30.35992024,78.06733071,14,730,,7.1,192,23,32,,
536,T,3/8/2019 11:08,30.35984516,78.06731312,14,730,,7.98,192,23,32,,
537,T,3/8/2019 11:08,30.35976988,78.0673018,14,730,,8.71,191,23,32,,
538,T,3/8/2019 11:08,30.35969704,78.0672906,15,728,,9.1,192,23,32,,
539,T,3/8/2019 11:08,30.35961913,78.06727601,15,726,,9.41,192,22,32,,
540,T,3/8/2019 11:08,30.35953364,78.06725602,15,726,,9.59,194,22,32,,
